censustract,changeinrent0016,gentrificationcomposite
3029800,73.1081081,-1.243252407
3029900,126.1818182,1.261969575
3030000,60.6770833,-1.398377233
3030100,99.2248062,2.000946862
3030200,76.47058819999999,-.393982198
3030300,116.6666667,1.866021537
3030400,50,-1.509430652
3030500,145.3194651,3.947013594
3030600,55.22788199999999,.295163178
3030700,140.9090909,4.526858702
3030800,57.3355818,-.555000866
3030900,174.8663102,2.928328444
3031100,112.2040073,3.950329361
3031300,81.30671510000001,2.394870842
3031400,68.8380282,-.309382782
3031500,82.942097,3.894810018
3031701,108.1395349,4.734848985
3031702,119.0977444,3.686842706
3031900,79.68253969999999,.6310815239999999
3032100,105.1482059,2.354015018
3032300,110.3448276,2.962826933
3032500,104.8154093,2.453772479
3032600,76.3546798,.538593855
3032700,78.1055901,.860270421
3032800,146.8208092,.858599927
3032900,96.7340591,1.443631941
3033000,19.8218263,-.997137735
3033100,101.1532125,.8820586419999999
3033300,65.23994810000001,-.455925942
3033500,72.3097113,.627021965
3033600,128.6858974,1.035791738
3033700,83.61581919999999,.46941245
3033900,64.67741940000001,1.362184785
3034000,71.95571959999999,1.695462831
3034100,114.8514851,1.923048479
3034200,50.8591065,-.00914075
3034300,121.3592233,2.276317791
3034500,88.9908257,.902597669
3034700,89.0196078,2.184465838
3034800,108.4353741,.394329953
3034900,98.38187699999999,.312406481
3035000,84.60176990000001,-.047854628
3035100,77.2046589,-1.525160932
3035200,22.2222222,-2.025144869
3035300,102.2727273,1.797221153
3035400,51.7374517,.240757243
3035500,93.0875576,.961184425
3035601,68.7969925,.329414187
3035602,122.3684211,1.142393801
3035700,124.4813278,.478597152
3035900,95.19725559999999,-.311550922
3036001,63.31658289999999,-.93339094
3036002,84.89583330000001,.48274478
3036100,136.8544601,.082073313
3036200,92.78523490000001,1.348629307
3036300,166.6666667,3.0855164
3036400,86.2914863,1.318560793
3036501,77.31569,.921163847
3036502,58.9424572,-.261153864
3036600,76.9014085,-.614622586
3036700,105.8020478,2.649100132
3036900,89.03654490000001,1.986529614
3037000,70.4453441,-.7384739850000001
3037100,110.9677419,3.591796552
3037300,108.2024433,1.138839992
3037401,77.4647887,-.045499333
3037402,58.2047686,-1.017993512
3037500,137.0994941,3.943138808
3037700,103.6697248,1.178509707
3037900,76.91154420000001,1.916041631
3038100,61.7073171,1.133124634
3038200,52.5679758,-.452711095
3038300,94.965035,1.467394644
3038500,93.3656958,3.655370799
3038600,70.44198900000001,-.266941478
3038700,128.4369115,2.554089013
3038800,89.8079764,.529899004
3038900,133.9464883,4.084271854
3039000,86.3319386,-.397628257
3039100,102.0168067,4.107571306
3039200,75.6986634,.332400305
3039300,113.7123746,3.50344571
3039400,75.18703239999999,.747572333
3039500,127.1559633,2.203440601
3039600,77.3351648,.228148239
3039700,109.335443,3.427524975
3039800,78.33333329999999,.325620611
3039900,98.013245,4.091801355
3040000,78.6111111,-.891646417
3040100,90.45521290000001,4.074613032
3040200,76.0583942,-.585001299
3040300,111.4583333,2.635167443
3040400,61.93724419999999,-.738781333
3040500,100.8823529,2.738865505
3040600,82.8696925,-1.09244027
3040800,66.7098446,-.055066202
3040900,120.0626959,2.920779357
3041000,91.8166939,-.666893869
3041100,78.55946400000001,2.731488538
3041200,75.3665689,-.682128195
3041300,78.72044510000001,1.643310992
3041401,111.2462006,.776057284
3041402,70.9537572,-.343114239
3041500,110.9467456,2.533434147
3041600,70.64220180000001,-1.331743856
3041700,82.832618,1.766665854
3041800,83.65243,-.603379536
3041900,136.7424242,3.143034405
3042000,75.82417580000001,-.467649244
3042100,116.1666667,2.581775762
3042200,91.76626829999999,.453624071
3042300,122.3622047,2.961140894
3042400,74.1982507,.1980849
3042500,141.8487395,5.770017479
3042600,70.65693429999999,-.405631035
3042700,126.8852459,4.279812251
3042800,82.8571429,.172531382
3042900,108.7227414,3.831120219
3043000,76.45390070000001,-.386218285
3043100,116.1189358,3.870953879
3043200,78.62481320000001,-.411934804
3043300,98.57904090000001,2.315709937
3043400,71.07913670000001,-.159036175
3043500,111.2426036,1.933191077
3043600,69.21985819999999,.001208647
3043700,112.652439,3.443561205
3043800,90.8062235,-.207978998
3043900,75.1668892,1.171478448
3044000,90.9090909,.006207099
3044100,93.8345865,1.881635577
3044200,75.215783,.570433756
3044300,107.3637703,1.009519256
3044400,63.5514019,-.904408388
3044500,105.4794521,.93287441
3044600,81.3390313,-.912325658
3044700,126.031746,3.041202514
3044800,61.3147914,-1.364891478
3044900,103.2171582,1.638859175
3045000,114.3893591,-.076130703
3045200,87.48481169999999,-.6482340090000001
3045300,184.5771144,3.014793269
3045400,49.5049505,-1.037458836
3045600,67.53246750000001,-1.453854906
3045800,63.8655462,-1.818678783
3046000,72.6896552,-.6357821259999999
3046201,63.7083994,-.578717571
3046202,85.315534,-.51878398
3046400,89.6815287,.059788731
3046800,114.8241206,.297164807
3047000,95.5266955,-1.014156031
3047200,75.3363229,-.854485181
3047400,78.8113695,-.461111637
3047600,73.49926789999999,-1.274199288
3047700,255.9270517,3.799783331
3047800,74.36582109999999,-1.620912833
3048000,103.9694656,-.394008948
3048100,179.047619,3.520950759
3048200,89.375,.141311608
3048400,116.872428,.494649052
3048500,200,5.014725503
3048600,78.1121751,-.708475971
3048800,66.5738162,-.991782863
3048900,94.44444440000001,1.705820219
3049000,102.2346369,.601702881
3049100,123.7623762,.972926003
3049200,74.4619799,-.326109351
3049300,58.254717,2.262678532
3049400,85.1752022,.52205409
3049500,141.8740849,2.530717353
3049600,124.5125348,.742850638
3049700,157.7777778,2.117055532
3049800,103.8135593,1.042319264
3049900,153.3532042,2.295212224
3050000,122.2222222,1.00439767
3050100,147.1780029,2.606211357
3050202,162.65625,.627088715
3050300,171.9653179,3.389015969
3050400,97.5576662,.609453326
3050500,114.7982063,1.413668495
3050600,112.3741007,1.789750434
3050700,190.1376147,2.29581164
3050801,79.57446809999999,1.344811258
3050803,72.34042550000001,2.789191778
3050804,67.2340426,2.308297346
3050900,86.8460389,-.6192331599999999
3051001,83.7004405,2.391504254
3051002,81.93832599999999,2.357862585
3051100,108.2802548,1.441224853
3051200,81.69014079999999,1.161100612
3051300,187.3323398,2.645630073
3051400,89.7902098,.236431449
3051500,297.5806452,5.088720104
3051601,89.3118594,2.260828869
3051602,88.72620789999999,2.418846494
3051700,193.2160804,2.529067892
3051800,85.5033557,-.079436002
3051900,227.8975741,2.989877675
3052000,80.05578800000001,.227198784
3052300,147.2505092,3.583835652
3052500,109.6354167,2.2403175
3052600,108.2981716,1.358951823
3052700,129.9227799,3.473205458
3052800,78.6179922,-.369456827
3052900,87.86231880000001,1.586490935
3053000,90.76246329999999,-.167276611
3053100,156.2691131,1.648576724
3053200,66.17842880000001,-.068375171
3053300,99.4671403,.86019786
3053400,83.6611195,-.368556127
3053500,76.0904685,-.787566538
3053700,121.0708117,-.68504536
3053800,85.4951185,-.556597386
3053900,93.20754719999999,1.116463615
3054200,97.9591837,.266105339
3054400,76.3948498,-1.068024632
3054500,42.394822,-1.331509859
3054600,73.88888890000001,-.257185158
3054700,134.7471452,2.200845994
3054800,71.2550607,-.701239828
3054900,225.4794521,2.900062277
3055000,70.8160443,.114831444
3055100,121.5,2.323900461
3055200,70.8215297,.12594961
3055300,225.8215962,2.95204328
3055400,82.80166439999999,-.043237887
3055500,110.0273473,.81836113
3055600,78.78378379999999,.319786091
3055700,207.5780089,2.050891912
3055800,55.5555556,-.105870964
3056000,85.7530529,-.57829321
3056100,140.5594406,2.409582743
3056200,302.1937843,1.132100456
3056300,167.9425837,2.001680495
3056400,128.8922156,.047168035
3056500,163.876652,2.77887985
3056600,71.3930348,-.240043308
3056800,92.9378531,-1.100099572
3056900,143.8829787,2.463946849
3057000,92.7512356,-.313786719
3057100,172.1212121,2.840560185
3057200,14.7058824,-.883694131
3057300,188.7142857,3.14495233
3057400,46.0746461,-1.044540383
3057500,213,3.918528688
3057600,77.6662484,-1.216043851
3057800,64.79791400000001,-1.605483308
3057900,153.1623932,3.062636392
3058000,81.7158931,-1.122464281
3058200,101.4792899,-.376098702
3058400,71.9367589,.472075366
3058600,56.0052219,-1.096814226
3058800,61.66666669999999,-.164500851
3058900,157.3676681,1.544674129
3059000,68.81443299999999,.360208666
3059100,161.8439716,3.222927077
3059200,55.58583110000001,-.759806931
3059300,138.6018237,3.522283687
3059401,77.9239766,-.12165732
3059402,57.3529412,.003794265
3059600,46.7166979,-1.243331063
3059800,66.2921348,-.595646088
3060000,75.3642384,-.33743929
3060600,84.0228245,.322591991
3060800,80,-.066115625
3061002,62.61437909999999,.86264086
3061003,93.993994,-.314259644
3061004,48.7987988,-.59093741
3061200,74.61139900000001,-.271921034
3061600,55.62987740000001,-1.405729796
3062000,73.7193764,-.528068334
3062200,116.5172855,.963544247
3062600,46.7164179,-1.502514094
3062800,83.4850455,-.557503528
3063200,121.5719064,1.712306669
3063600,93.11797750000001,-.38736236
3063800,84.4621514,-1.022242761
3064000,44.3271768,.424364062
3064200,69.21017399999999,-.5409484959999999
3064400,70.8496732,.281575559
3064600,63.2786885,-.017553244
3064800,90.93231160000001,-.9404715890000001
3065000,172.6432532,.141274834
3065200,13.2972973,-1.500721881
3065400,134.375,.342959123
3065600,-4.193038,-1.151482477
3065800,43.8118812,-.660727956
3066000,96.2666667,-.6225809410000001
3066200,70.3947368,-.172034002
3067000,83.5087719,-1.017958803
3067200,51.1945392,-1.969146062
3067400,91.68646080000001,-.845332383
3067600,107.8886311,.396683323
3067800,82.2711472,-.030639691
3068000,91.3580247,-.792533328
3068200,96.3068182,.304912063
3068600,89.2703863,-.537497763
3068800,53.9869281,-.955219456
3069000,122.2070845,.115593578
3069200,79.22651929999999,-.051282742
3069601,64.2222222,-1.082541918
3069602,51,-1.03319769
3069800,54.6286877,-.793478496
3070000,76.40047679999999,-.120428385
3070201,42.2222222,-1.822729172
3070600,183.3333333,.002199534
3072000,72.0510096,-.462727649
3072200,70.28423769999999,-.900943921
3072400,68.71310510000001,-.501718346
3072600,38.4782609,-1.562270108
3072800,42.183908,-1.119837765
3073000,132.9496403,-.188474952
3073200,48.4355444,-1.486672162
3073400,95.15151520000001,.431228896
3073600,52.8610354,-.507181769
3073800,63.74999999999999,-.240506142
3074000,59.2032967,-.408197581
3074200,60.10638299999999,-.300149813
3074400,75.648415,-.142632018
3074600,134.375,.27289965
3074800,91.1111111,-.402359741
3075000,66.7529107,-1.288416279
3075200,76.8867925,.339345773
3075400,189.4392523,-.035308841
3075600,51.8055556,-.862092666
3075800,59.15080529999999,.280288802
3076000,59.74576270000001,-.860126812
3076200,84.69539379999999,.368736595
3076400,77.74566469999999,.72621708
3076600,87.06199460000001,.111609433
3076800,76.19047620000001,.073807162
3077000,108.9153046,.698143916
3077200,91.6542474,.141038256
3077400,75.1696065,-.720519516
3077600,63.32899870000001,-1.126432617
3078000,61.1494253,-.471319828
3078200,78.8069074,-.60075242
3078400,89.89361700000001,.211139953
3078600,67.64705880000001,-1.135168844
3078800,75.3968254,-.644763388
3079000,84.45440960000001,.065924697
3079200,59.82658960000001,-.443356014
3079400,73.8700565,-.621714294
3079601,82.74853800000001,3.623531848
3079602,75,1.571812375
3079801,85.54744530000001,2.996703189
3079802,88.0291971,2.051845343
3080000,97.1514243,.932196744
3080200,73.5632184,.653598983
3080400,73.1534091,.027474546
3080600,109.7859327,2.338444574
3081000,97.0219436,1.088932553
3081400,74.43408789999999,-.978625856
3081600,93.4848485,-1.087567102
3081800,70.9401709,-.015767186
3082000,70.80394920000001,.467313818
3082200,83.96946560000001,1.929529621
3082400,91.1764706,-.022752369
3082600,74.77341389999999,.91991225
3082800,62.2406639,1.321662643
3083000,92.23602480000001,3.153001558
3083200,84.00537629999999,-.829935719
3083400,56.63129970000001,-.584174916
3083600,92.022792,-.275336843
3083800,74.2155525,-1.032252281
3084000,61.369863,-1.097529163
3084600,52.18446599999999,-1.25152448
3084800,83.2579186,-.384529531
3085000,92.0560748,-1.311776724
3085400,82.68072290000001,-2.122487107
3085600,80.63540089999999,.054039553
3085800,91.0606061,-.080150776
3086000,63.1799163,-2.385393377
3086200,61.4084507,1.617539378
3086400,40.0479616,-1.042259669
3086600,69.06779659999999,-.651308233
3086800,75.38035960000001,.978353701
3087000,81.60583940000001,-.31645272
3087200,85.7142857,-1.305200087
3087401,61.0248447,-1.313252
3087600,24.8677249,-1.181180729
3087800,85.0699844,-1.796419995
3088000,89.5008606,.833372555
3088200,78.2234957,.766383939
3088400,68.49132180000001,.957077744
3088600,71.988389,-.090850262
3088800,75.07246379999999,1.237727379
3089000,83.04821150000001,-.5181256829999999
3089200,65.59766759999999,-1.373028429
3089400,81.2239221,1.544663985
3089600,71.06824929999999,.083243221
3089800,81.9559229,.123817356
3090000,121.09375,1.655939377
3090200,48.4507042,-.160685095
3090600,74.21875,1.957163281
3090800,54.0145985,.259537871
3091000,102.0512821,1.442905253
3091200,111.3360324,2.786020196
3091600,47.7635783,-.691496423
3091800,130,1.116673638
3092000,227.7108434,1.84239943
3092200,91.7975567,1.37991475
3092400,51.55555560000001,.11294602
3092800,73.1125828,-1.164586185
3093000,48.5958486,-1.406093683
3093200,61.8644068,-.044640013
3093400,41.3157895,.263758818
3093600,77.5766017,-1.653261079
3093800,60.3448276,.051822522
3094401,61.2440191,-.69595843
3094402,27.9761905,-2.570612602
3094600,54.9222798,-1.722503008
3095000,72.35079169999999,-.423581499
3095400,63.52413019999999,-1.259780554
3095600,83.9266451,-.579172804
3095800,63.9400922,-1.694230884
3096200,68.56223179999999,.573106282
3096400,47.1982759,-1.42200662
3096600,52.7192009,-1.100405686
3096800,39.2822502,.396737165
3097000,77.44845359999999,.569077077
3097400,125.5485893,-1.194466727
3098200,83.73702419999999,.06490889
3098400,84.50057410000001,-.350050094
3098600,55.32879819999999,-1.303349996
3098800,67.1319797,-.874868705
3099000,64.6153846,.413038675
3099200,78.2267116,-1.543357414
3099400,75.7111597,-1.199713955
3099600,60.3815937,-.717614173
3099800,68.0446927,-1.057841197
3100400,82.35294119999999,-.9382162509999999
3100600,89.59537570000001,-.58249107
3100800,44.7252747,-1.496093553
3101000,74.64635469999999,-.504603597
3101200,71.5394567,-1.910077106
3101400,69.4070081,-1.28049346
3101600,33.4821429,-1.88283984
3101800,75.226978,-1.266682481
3102000,79.1713326,-1.135312236
3102200,65.0632911,-1.393042725
3102400,93.29192549999999,-.047724478
3102600,58.0498866,-1.595082805
3102800,163.0742049,1.375542339
3103400,28.3625731,-.845741535
3105801,88.4514436,-.416133554
3105804,56.6929134,-1.397097633
3107800,61.54891300000001,.1894324
3109800,124.6355685,.155385017
3110400,67.8756477,-.575640642
3110600,3.8647343,-1.158755714
3111000,16.1073826,-1.384315375
3111600,175.8436945,.389433439
3111800,88.83994130000001,.433332615
3112000,92.9848693,-.154369572
3112200,87.4818049,.954834449
3112400,69.0179806,-.255046248
3112600,94.7107438,1.426882041
3112800,80.75801749999999,.460246292
3113000,101.6042781,.190332561
3113200,116.2903226,.352501577
3113400,81.7241379,-.630232252
3114201,75.51622420000001,.205175443
3114202,62.11699160000001,-1.611396574
3114400,80.4270463,.490474484
3114600,83.6415363,-.032968869
3115000,126.8206039,2.695269458
3115200,134.2799189,1.177713673
3115600,84.17266189999999,.577650205
3115800,91.8196995,1.076804021
3116000,80.55555559999999,-2.060069814
3116200,127.9029463,.596192431
3116400,93.4232715,1.071680557
3116600,93.5628743,.8810002139999999
3116800,67.21068249999999,.335374492
3117000,99.56521739999999,-.78897142
3117201,89.10614529999999,-.811134432
3117202,94.7521866,.403647157
3117400,88.02469139999999,-.286296855
3117601,96.03524230000001,.102701538
3117602,54.95251020000001,-.897425705
3117800,73.7532808,-1.75788517
3118201,42.1118012,.967888814
3118202,85.44726299999999,-.157326309
3118400,90.36635010000001,.34709552
3118600,85.5714286,-.28518209
3118800,66.34746919999999,.312706762
3119000,79.24773020000001,-.122206355
3119200,107.0967742,1.967496661
3119400,81.03448279999999,.841834281
3119600,62.3357664,-.579481707
3119800,117.0914543,-.720509095
3120000,68.220339,-1.673886301
3120200,68.8967136,-.335575507
3120800,87.4587459,-.404703591
3121000,156.25,1.911062361
3121400,125.3393665,1.358380643
3122000,97.76714509999999,.475557603
3123700,140.9020218,1.837958554
3150200,142.7055703,1.34179728
3152200,101.5789474,.002232781
4000100,169.9547511,2.124006547
4000200,106.6666667,-.575204764
4000400,78.2716049,-1.027014416
4000600,75.03075030000001,-.127706185
4000700,140.5095541,2.062534316
4000800,76.48456059999999,-.477665925
4001000,81.7307692,-.305502573
4001200,92.7248677,-.984962469
4001400,101.6908213,-.941914832
4001600,85.9437751,-.014263927
4001800,65.2281134,-1.491427279
4001900,338.4126984,5.023268251
4002000,102.2756005,-.308483766
4002200,78.2781457,-1.352622699
4002400,84.4760673,-1.201861374
4002500,29.8850575,-2.137139909
4002600,55.1315789,-.552280955
4002800,75.1642576,-.3779512
4003000,66.7865707,-1.859781892
4003100,100.1369863,.137816768
4003200,88.2860666,-.657603808
4003300,138.317757,1.879098448
4003400,87.51592360000001,.430853728
4003600,55.4641598,.991761204
4003800,76.3852243,-.722863585
4003900,91.2128713,.9813425730000001
4004001,83.6734694,.627670011
4004002,84.4295302,.69332646
4004200,86.07427060000001,-.652797201
4004300,107.9584775,1.921693932
4004401,50.2358491,-.5562566410000001
4004500,182.6923077,1.231238976
4004700,45.106383,-.492113629
4005100,84.73479950000001,-.444978649
4005200,70.0356718,.543901722
4005300,80.7881773,.763561334
4005400,114.0602582,.33716571
4005500,68.70324189999999,.77431657
4005700,99.59839360000001,.416851981
4005800,59.8591549,-.599937929
4005900,119.7704082,1.00682799
4006100,103.1969309,.590076826
4006201,37.0152761,-1.43297688
4006202,74.5283019,-1.487957848
4006300,82.8850856,1.157349813
4006501,100.7772021,1.196460215
4006502,109.8445596,.664892957
4006900,104.1343669,.764018769
4007100,104.9822064,1.757257401
4007300,107.6448829,-.360918409
4007500,122.7467811,1.930338461
4007700,145.6410256,2.53008478
4007900,105.7142857,.139681189
4008100,95.1923077,1.881171208
4008300,74.8370274,.171664754
4008500,87.38379809999999,.529160526
4008600,73.93548389999999,-.454461544
4008700,86.5384615,1.398848607
4008800,85.13157890000001,-.169787761
4009100,120.9331652,-.192870983
4009400,87.8378378,-.581770632
4009500,105.6939502,1.079748157
4009600,93.637455,.856672783
4009700,104.7897196,.831472683
4009800,71.6232962,-2.161638424
4010000,69.45876290000001,-2.187460425
4010100,83.54725790000001,-.371586363
4010200,85.92493300000001,-.775186279
4010300,95.6117021,.789526188
4010400,75.9408602,-.459971285
4010500,100.8185539,.613311658
4010600,59.4202899,-.461235449
4010800,75.34883719999999,-1.859697193
4011000,70.3571429,-1.339764789
4011100,97.8384528,.977016068
4011200,62.4516129,-1.199891224
4011300,101.2195122,.711056953
4011400,67.07317069999999,-2.605207172
4011500,93.6010038,2.251594304
4011600,51.8728717,.021423635
4011700,75.7094211,.472258166
4011800,104.9056604,.441513906
4011900,104.9479167,.203292585
4012000,86.039886,-1.250783196
4012100,77.9976717,-.815368055
4012200,62.3559539,-.8633849220000001
4012301,100.8196721,1.193078331
4012400,72.972973,-1.390051724
4012500,84.8809524,-.38855692
4012601,60.1366743,-1.211981057
4012602,91.45183180000001,-1.797287167
4012800,75.1898734,-.850766511
4013000,96.7302452,.405985097
4013200,82.3759791,-.343744713
4013400,79.3650794,-.817606871
4013500,69.9760766,-.749364509
4013600,73.04785889999999,-.749950228
4013700,132.6196474,.453989178
4013800,63.3819951,-1.081343562
4014000,82.2829964,-.115665089
4014100,82.6923077,1.440790966
4014201,76.82619649999999,-.098339223
4014202,94.3765281,.62314837
4014300,87.9021879,.554617938
4014400,59.3296089,-2.547467406
4014500,107.8104994,.139074253
4014700,80.1197605,-.101193775
4014800,87.00980390000001,.661528131
4014900,76.07709750000001,.963088725
4015000,76.23152709999999,.647564905
4015100,85.10638299999999,1.187815017
4015200,135.0724638,2.060654399
4015300,104.1558442,1.017262251
4015400,79.8948752,-.314968102
4015500,90.2912621,.929462193
4015600,83.6477987,-.268860444
4015700,79.2525773,.58573042
4015801,99.3188011,-.874209168
4015802,99.8637602,1.088856922
4015900,81.65605099999999,-.150840602
4016100,90.4761905,-.066602981
4016300,52.0547945,-1.054372586
4016400,89.21694479999999,-.75909916
4016600,58.2920792,-.611891258
4016800,85.0208044,-.592143635
4016900,92.2789539,-.671963155
4017000,80.91822090000001,-.078640928
4017200,42.0595533,-.234978348
4017400,85.2209945,-.334592174
4017600,107.8666667,.48992675
4017800,231.1212815,.042034715
4017900,98.02259890000001,.770723908
4018000,96.3181149,-.72226072
4018101,81.1748999,-1.248501794
4018102,94.259012,.740714733
4018200,81.2738854,.761819249
4018300,86.0759494,-.56833278
4018401,183.5526316,.842616139
4018402,114.6505376,.444513206
4018501,75.18891690000001,-.034564635
4018502,99.6221662,.784372598
4018600,74.1468459,.562816877
4018700,74.5271122,.549083839
4018800,89.7327707,1.50722512
4018900,111.0335196,.7578433
4019000,102.5531915,.141551604
4019200,69.8296837,.321273909
4019400,39.0243902,-2.231795977
4019600,76.8076398,-.620619323
4019800,73.4722222,-1.349284239
4019900,52.72727270000001,.596483469
4020200,35.2811466,-1.267306276
4020400,93.82113819999999,.507932512
4020500,74.06947889999999,-.960766615
4020600,53.5980149,-1.958341165
4020800,86.61311910000001,-1.045982137
4021200,70.3328509,1.569726065
4021400,86.1182519,-.449766883
4021600,96.61229609999999,-.496212272
4022001,79.71576230000001,-.207630338
4022002,94.5725916,-.342946669
4023000,138.2978723,.38070937
4023200,83.2070707,-.423934409
4023500,102.4495677,-.745910932
4023600,104.9518569,-.506793721
4023800,76.15062759999999,.140018529
4024000,88.5154062,-.115961699
4024300,101.6229713,-.566800801
4024500,109.5988539,-.299725207
4024700,84.464752,-1.379878862
4024900,87,-.742843416
4025100,78.8804071,-.728775893
4025301,93.35989380000001,.236997313
4025302,86.9853918,-1.116119984
4025400,111.1638955,-1.212158121
4025500,82.40190250000001,1.008200947
4025700,70.5144291,-.890279012
4025800,116.1981258,1.280628161
4025900,84.8020434,-.862361784
4026000,176.1487965,1.073932155
4026100,84.02777780000001,-1.524777251
4026200,97.7433004,-1.340408191
4026300,85.18041240000001,-.925834204
4026400,195.6989247,2.366218652
4026500,88.1074169,-.220539411
4026600,53.2432432,-.8380622599999999
4026700,79.4630872,-1.590500642
4026901,96.51162789999999,-1.160946392
4026902,58.9147287,-1.113978158
4027000,73.85892120000001,-1.146997572
4027100,77.44966439999999,-.748083024
4027200,60.724234,-1.133591445
4027300,66.66666669999999,-1.609499892
4027400,56.9174757,-1.080931553
4027500,69.18238989999999,-1.991247938
4027600,67.67466109999999,-.179511372
4027700,68.9881735,-1.860358754
4027800,40.3361345,.509194228
4027900,81.1688312,-1.180559216
4028000,57.3349633,-.940383432
4028100,65.3246753,-.909331849
4028200,84.9875931,1.109533135
4028300,77.97246559999999,.385166778
4028400,75.3926702,.031088419
4028500,88.26739430000001,-.8719725699999999
4028700,67.4603175,-.451766879
4028800,76.65036670000001,-.028218136
4028900,72.1291866,-1.356838645
4029100,72.87917739999999,-.8829613039999999
4029300,100.3921569,-.209575888
4029400,72.3489933,-1.442823371
4029500,93.4097421,-.3454502
4029700,90.13732829999999,-.440812944
4030600,42.0198377,-1.529533814
4030902,85.8895706,-2.241478194
4030903,80.7242991,-1.261779094
4030904,62.3543124,-.900396557
4031700,89.50338599999999,-.610303488
4032000,90.8396947,.626636525
4032700,66.8653159,-.925782739
4032800,91.809291,-1.879282515
4032900,46.8875502,-1.462551996
4033000,85.7961054,-.396541557
4033401,42.9054054,.098443237
4033402,87.7408056,-.330353113
4033700,53.1521739,-.504474011
4033900,40.7017544,-1.394171574
4034700,67.1590909,-.470453789
4035100,82.54397829999999,-1.094338138
4035200,61.9402985,1.000260164
4035300,103.5573123,-1.025418856
4035700,54.0880503,.008450539
4035800,42.886812,-.977568627
4036100,83.6601307,-.513339659
4036300,69.6642686,-.837089053
4036500,63.65853660000001,-.556179059
4036600,143.0583501,.150623177
4036700,87.1275328,.296892014
4036800,57.2591588,.561771443
4037100,111.5532734,2.508240268
4037300,102.0860495,1.542679181
4037500,92.09844560000001,-2.213702254
4037600,80.7197943,-2.172017695
4037700,99.1814461,-1.696545576
4037900,105.7428215,-1.588101469
4038100,92.00507610000001,-.497174486
4038400,57.75462959999999,-1.867250121
4039400,73.25153370000001,-.495174807
4039800,74.4911805,-.529000719
4039900,86.6317169,-1.037013053
4040000,55.5691554,-.42843556
4040100,104.5685279,-.9065112829999999
4040200,71.76656150000001,-.394335927
4040300,85.3179191,-1.436226827
4040400,81.0055866,.073901187
4040500,71.21771220000001,-3.954267075
4040700,84.0821566,-.459723058
4040900,90.98143239999999,-1.995630579
4041100,65.7407407,-2.054504636
4041300,100.4914005,-2.202035189
4041400,79.8648649,.372652417
4041500,73.51828500000001,-1.472180033
4042400,115.6156156,.469066765
4042700,88.4711779,-2.187746725
4043200,110.0271003,-1.65549443
4043400,131.4666667,1.980875368
4043701,70.83854819999999,-1.193855174
4043702,77.3299748,-1.058067989
4043900,62.8008753,-2.507946318
4044000,88.7287025,-.255090807
4044301,-3.2786885,-2.843390812
4044302,79.31904159999999,-.292694707
4044400,157.6446281,.065780209
4044601,70.4245974,-1.23752626
4044602,60.5858855,-.749803942
4044800,79.53667949999999,-.363534564
4045000,82.1200511,-.508988369
4045200,88.7159533,-1.689869031
4045400,107.1794872,-.664692024
4045500,95.0268817,-1.010134638
4045600,52.4752475,-1.448838707
4045700,51.20828539999999,-.985637087
4045800,63.0769231,-.705630116
4045900,83.59281440000001,-1.800270879
4046000,70.6293706,-1.310541687
4046100,102.9262087,-.6753823920000001
4046200,80.72916669999999,-.44164402
4046300,85.335019,-2.019426051
4046400,56.9060773,-1.131353709
4046500,63.30166270000001,-.884182544
4046600,71.4442013,-1.64042864
4046700,72.1220527,-1.981327506
4046800,93.3895921,-.122283289
4046900,63.2653061,-1.730225779
4047000,88.8412017,-1.324048182
4047100,77.9026217,-.952078766
4047200,59.04645480000001,-1.444685471
4047300,81.9428571,-.394109198
4047500,88.9447236,-.69228268
4047600,225.2788104,-.243460234
4047800,69.63151210000001,-.378226686
4047900,68.7137891,-1.268526598
4048000,82.10399029999999,-1.103797673
4048100,69.59706960000001,-1.813023447
4048200,75.9427828,-.41845691
4048300,91.9047619,-.5521584940000001
4048400,60.39603959999999,-.3367919
4048500,105.3179191,.307354209
4048900,105.8007566,-.306293832
4049200,75.68345319999999,-.708327657
4049301,98.1481481,-.269242299
4049302,81.51898730000001,-.412149298
4049500,87.93103450000001,-.427619773
4049600,75.4452926,-1.412702555
4049700,64.58557590000001,-.449026597
4049900,64.8899189,-1.966207699
4050000,79.6561605,-.465143467
4050201,55.1282051,.118343724
4050202,18.9655172,-.389568142
4050400,68.8888889,-.015503454
4050500,49.2708333,-1.350704052
4050600,56.0606061,-.266225112
4050700,75.28321320000001,-1.521759841
4050800,64.1196013,.81779732
4051000,24.3735763,-.748982578
4051100,69.77829639999999,-.5591175819999999
4051200,53.4562212,-1.333947708
4051300,77.6456599,-.549291414
4051500,120.722135,.841100372
4051600,56.888361,-1.477664252
4051700,122.9385307,.616647723
4051800,78.7939698,-.498869097
4052000,56.5645514,-.684669679
4052100,54.5899633,.195647196
4052200,50.35211269999999,-1.996011045
4052400,39.5348837,-1.643930783
4052500,93.74201789999999,.462667942
4052600,94.5979899,2.101999441
4052800,116.8405365,-2.328070438
4053000,61.1995104,-.158055443
4053100,86.7521368,.936665473
4053200,78.37209299999999,.608713719
4053401,16.0550459,-.908973551
4053500,118.2222222,.596318762
4053601,49.2890995,-1.867802624
4053800,42.0779221,-1.249430757
4053900,93.9691445,.560878684
4054000,80.2564103,-.603207562
4054200,52.52960169999999,-1.355389016
